OrganizationId,Status,Name,Address,City,State,Zip,Country,Phone,Fax,Email,OrgUrl,FacebookUrl,OrgType,OrgSpecies,ServeAreas,AdoptionProcess,MeetPets,Services,AllowC/Users/jessicamalloy/Documents/workspace/PawMatch/data-in/organizations.csvommonApp,MessageOrg
2432,Available,"East Mississippi Animal Rescue",,Meridian,MS,39305,"United States","(601) 553-3060",,prjoyner@comcast.net,http://www.eastmsanimalrescue.com,,Rescue,Dogs,"We adopt in Meridian, MS but cater to Rescue Placements all over the east coast.","Application for adoption is taken, references checked and home visit made. If all is approved we have a contract that is signed. ","Appointment only","ADOPTIONS, SPAY/NEUTER,EDUCATION, FOSTER PROGRAMS",No,"Yes"
2433,Available,"Humane Society of Swift County","211 11th St. N.",Benson,MN,56215,"United States","(320) 808-3497",,HSSC01@hotmail.com,http://www.swiftcounty.com,,Shelter,"dogs mostly but occasional cats as foster homes are available.","All towns in Swift County, MN.","We spay/neuter all of our adult pets before adoption.  Adoption fees begin at $95 for dogs, but vary depending upon the desirability of the dog, purebreds, etc.  Each foster home interviews and decides upon the adoptive families for the pet.","Each foster home's contact number and name is listed on Petfinder for their respective foster pet. When calls come in, the foster family arranges for a visit.","Spay/neuter grant distribution,  Finding homes for strayed and surrendered dogs and cats.",No,"Yes"
2434,Available,"City of Aurora","600 S River Street",Aurora,IL,60506,"United States","(630) 256-3630",,,https://aurora-il.org/animalcontrol/index.php,,Shelter,"Please contact shelter for details.","Please contact shelter for details.","Please contact shelter for details.",,"Please contact shelter for details.",No,"Yes"
2442,Available,"Animal Adoption Network, Inc.",,Laconia,IN,47135-9016,"United States",,,pjarmstrong70@aol.com,http://www.aanok.com,,Rescue,"cats, dogs","all Indiana and Kentucky","There is applicaton that must be filled out and returned. We check vet references and alo ty to do a home evaluation prior to adoption. Adoption fees: Puppies and dogs under 40 pounds $85.00 Over 40 pounds $125.00. Kittens $60.00 Cats $85.00",,"adoptions, referrals",No,"Yes"
2444,Available,"Senior Dogs 4 Seniors","1109 Babler Forest Court",Chesterfield,MO,63005,"United States","(636) 458-1892",,info@seniordogs4seniors.com,http://www.seniordogs4seniors.com,,Rescue,dogs,"St Louis, Missouri area","We ask for $200 donation for adoptions.  Home visit and contract is required.","We are at the Kirkwood Petco every Saturday from 11 am to 3 pm.  This store is located on Lindbergh just north of I-44.  Turn left at the first major stop light.",adoptions,No,"Yes"
2445,Available,"Spring River Animal Rescue Effort (SPARE)","P.O. Box 364","Cherokee Village",AR,72525,"United States",,,spanimalrescue@aol.com,http://www.spare.rescuegroups.org,"SPARE (SpringRiver Animal Rescue Effort)",Shelter,"cats, kittens, dogs, puppies","Sharp and Fulton Counties","Contract with requirement for rabies shot and spay/neuter. Adoption fees vary.","By appointment and calling 870-847-0727.","Adoptions; spay/neuter at North Arkansas Veterinary Clinic down the street",No,"Yes"
2449,Available,"All-American Mutt Rescue, Inc",,Huddleston,VA,24104,"United States","(434) 841-0411",,weluvpups@hotmail.com,http://www.allamericanmuttrescue.org,,Rescue,dogs,"Bedford County, Bedford City, Forest, Lynchburg, Smith Mountain Lake, Moneta, Roanoke, Salem, Vinton, Roanoke County, Campbell County","We have an adoption application process, vet references are checked, home visits are done as needed, an adoption contract is required, and the adoption fee is $125.","We try to schedule public meet-and-greets at least once per month.  Dates/times/locations can be found on the website and on facebook.  We also schedule meet-and-greets for approved adopters at their homes.  We do not have a shelter and, therefore do not have hours open to the public.","adoptions - all pets are spayed or neutered and up-to-date on shots",No,"Yes"
2456,Available,"Almost Home Animal Rescue","PO Box 5302",Maryville,TN,37802,"United States",,,info@almosthometn.org,http://www.almosthometn.org,,Rescue,"dogs & cats","Maryville, Knoxville, Loudon Co, Monroe Co, Cleveland, Johnson City, Blountville, etc.","We require an adoption application and a contract.  Our adoption fee is $125 for dogs and $90 for cats.  Our requirements are listed on the website and on our contract.","We have an adoption event about every Sunday from 12pm - 6pm at PetsMart near the West Town Mall.","foster care, adoption, spay/neuter, vetting, transports",No,"Yes"
2463,Available,"LL Dog Rescue","P. O. Box 8545","Shawnee Mission",KS,66208,"United States","(816) 926-0242",,lldogrescue@yahoo.com,http://www.lldogrescue.org,,Rescue,Dogs,"Greater Kansas City Area","Adoptions begin with the completion of an Adoption Application, completion of approved references, an approved house/fence check.  Adoptions require signing of an adoption agreement.  Fees vary depending on the breed, age and health of the pet.  ","Pets are shown at regular Adopt-A-Pet Events at Petco, 6801 W. 75th St., Overland Park, KS 66204.  These events are the first & third Saturday and 4th Sunday of each month.  Pets may also be shown by appointment.","Adoptions, spay/neuter, vaccinations, dentals, microchips, HW+ tests, other as needed",No,"Yes"
2464,Available,"Jackson County Humane Society","23354 Dark Hollow Road",Maquoketa,IA,52060,"United States","(563) 652-5360",,office@jchumanesociety.org,http://www.jacksoncountyhumanesociety.com,http://www.facebook.com/JCHumaneSociety,Shelter,"Cats, dogs","All of Jackson county this includes, Maquoketa, Bellvue, Delmar, Andrew, etc","We have an adoption contract. The price for a cat is $55 and a dog $75.This includes shots and spay/nuetering. ","They can visit the shelter Tuesday -Thursday from 12:00 to 6:00 and Friday-Sunday from 12:00 to 4:00.",adoptions,No,"Yes"
2466,Available,"Noah's Ark Bayou Sanctuary","P.O. Box 307",Liverpool,TX,77577,"United States","(281) 330-5238",,nabstx2004@aol.com,http://www.nabs-tx.com,,Rescue,dogs,"Alvin, pulling from surrounding shelters","applications, contracts, fees","Petco in League City, Tx. Every Saturday and Sunday from 12:00noon  till 5:00pm","adopt out fully vetted dogs",No,"Yes"
2480,Available,"Karens K-9s",,roundo,SC,29474,"United States","(843) 835-2809",,leaf.karen@yahoo.com,,,Rescue,dogs,"surounding area in sc","adoption application,adoption contract,home visits,175.00","we are listed on petfinders.24/7",adoptions,No,"Yes"
2483,Available,"Pincher Creek Humane Society/SPCA","1068 Kettles Street","Pincher Creek",AB,"T0K 1W0",Canada,"(403) 627-5191",,info@pinchercreekhumanesociety.org,http://www.pinchercreekhumanesociety.org,,Shelter,"dogs, cats","Pincher Creek Town and Municipal District for rescues, Canada wide for adoptions","Potential adopters come to the shelter and fill in questionnaire and adoption contract.  Fees vary but generally $140 per dog/puppy with $60 rebate on altering if not already done.  Cats $65 per cat/kitten with $30 rebate if not already done.","Visitors are welcome at our shelter any weekday between the hours of 9.30 am and 4 pm, weekends between 9am and 11am.  If these times are not suitable we will make an appointment.",adoptions,No,"Yes"
2485,Available,"Danville-Boyle Co. Humane Society","778 N. Danville Bypass",Danville,KY,40422,"United States","(859) 238-1117",,dbchs@bellsouth.net,http://www.homes4pets.org,,Shelter,"cats, dogs, rabbits, hamsters, guinea pigs","We take in all cats and kittens regardless of where they come from; since February we have closed our doors to dogs outside of our co. due to crowding.","Our Adoption fee fluctuates, If we are severly crowded we have lowered our price to where it does not cover our spay/neuter epense. Normally Kittens & puppies and dogs are $75. Adult cats are $25.","DBCHS is open 8:30-4:30 Monday through Friday. Saturday 10:00-4:00","Adoptions, surrenders, spay-neuter clinic",No,"Yes"
2498,Available,"Davis County Animal Control","1422 E 600 N","Fruit Heights",UT,84037,"United States","(801) 444-2200",,emckinnon@co.davis.ut.us,http://www.daviscountyutah.gov/animal_services,,Shelter,"Cats, Dogs, Rabbits, Livestock, other Pocket Pets","All of Davis County, UT. We adopt to any area.","All of our adopted dogs and cats must be spayed or neutered after adoption and cannot be used for any illegal purposes. Dogs: $82.00 (in county, not spayed/neutered) $70.00 (out of county not spayed/neutered)covers the price of spay/neuter, first set of shots, county license (for county residents), free vet visit and adoption pack.$57.00 (in county already spayed/neutered), $45.00 (out of county already spayed/neutered) first set of shots, county license (for county residents), free vet visit and adoption pack. Cats: $60.00 (not spayed/neutered) $45.00 (already spayed neutered) covers price of spay/neuter, first set of shots, free visit to the vet, and adoption pack. Pocket Pets (including rabbits, hamsters, birds) $5.00. Livestock (goats, sheep, chicken, etc) varies by breed. ","We are open M-F 8AM-5PM. We encourage the whole family including any furry ones to come along when looking at one of our pets. We are located at 1422 E 600 N in Fruit Heights, UT. Please call for directions (801)-444-2200",Adoptions,No,"Yes"
2501,Available,"Sheltie Rescue of GA, Inc.","201 Hampton Dr.",Dawsonville,GA,30534,"United States","(770) 926-2001",,info@sheltierescue-ga.org,http://sheltierescueofga.rescuegroups.org,http://www.facebook.com/groups/55368929456/,Rescue,Shelties,"State of Georgia","All applicants must submit an Online Adoption Application in order to be considered to adopt one of our available dogs. Once your application is received, we will contact the references you provide us for their input: the veterinarian(s) you list and your family friend. Please make sure to advise them we will be calling and give them permission to release information to us. After we've spoken with your references, one of our volunteers will do a screening interview with you to get a feel for your family as a potential home for one of our Shelties, to get an understanding of what you are looking for in a companion, and to try to determine the Sheltie we have that would best fit into your environment. There are no guarantees that all applicants will be approved and no guarantees that the dog you request will be the one with whom you are matched. Our goal is to find the best possible home for the animals in our care, not necessarily to put them in the first home that is interested.. . Our adoption fees are based on a sliding scale dependent on the age of the dog and whether or not it has special needs. Seniors (over 7 years old) and dogs with Special Needs will have a $200.00 fee. Puppies under the age of one year are $425, between one and three years are $350.00, and all others are $275.00.","All our dogs are housed in foster homes all around the state. Applicants will be invited to visit specific dogs after their application has been approved.",Adoptions,No,"Yes"
2508,Available,"Southern Ontario Animal Rescue (S.O.A.R.)",,"Brampton, Mississauga and GTA",ON,"L7A 2R1",Canada,"(905) 450-5992",,info@soardogrescue.ca,http://www.soardogrescue.ca,,Rescue,Dogs,"Brampton, Mississauga & GTA, Peel & Halton Regions","1.  Completely fill out application.. 2.  Phone interview with applicant.. 3.  Personal & veterinarian reference checks.. 4.  Home visit.. 5.  Fee of $375. 6.  Fenced yard required.. 7.  No children under age 10 years.","Our rescues are, mostly, kept at Foster homes.  Meet & greets are done only AFTER the application process has been completed.",Adoptions,No,"Yes"
2509,Available,"Westie/Cairn Terrier Rescue of SW Ohio",,Williamsburg,OH,45176,"United States",,,windsorpaints@aol.com,,,Rescue,dogs,"Cincinnati, Louisville, Lexington, Dayton, Columbus, Indianapolis","contracts, adopton application, fees, spay/neuter, heartworm testing and prevention, shots, worming and grooming","First they can see the dogs on petfinder and read a little bit about them and I will send them an application if they want one.  I go through the applications and get in touch with the ones I think will work out with Westies or Cairns.  I am in Williamsburg, OH and visits are by appointment only.",adoptions,No,"Yes"
2513,Available,"Exotic Heritage Cat Association of America","860 Quail Crest Rd,",Kingman,AZ,86409,"United States","(928) 757-1437",,exoticheritagecats@exoticheritagecat.com,,,Shelter,"cats, horses","Kingman, Golden Valley, Mohave County, AZ","Complete adoption questionaire, read and sign adoption agreement, possible home inspection, payment of adoption fee.  Adoption fee ranges from $75 to $200.","We are open seven days per week, 52 weeks per year.  WE show pets by appointment only, so the npublic does have to call and let us know they ae coming.","adoptions, therapy animals, spay/neuter, verterinary assistance, disaster assistance",No,"Yes"
2518,Available,"Dogs Deserve Better of Orland Park, IL",,"Orland Park",IL,60462,"United States",,,alisa.ddb@gmail.com,http://www.dogsdeservebetter.com,,Rescue,dogs,"Plainfield, IL and surrounding areas","An adoption application is filled out and home visit scheduled. Once those items are cleared and the dog is approved for the home the adoption contract is completed and signed. The fee for a puppy is $150 and an adult dog $125. Puppies have to be spayed or neutered by 6 months of age while the adults will be spayed or neutered before adopted. All dogs will be checked up on at any time after the adoption to verify the quality of the home and living conditions. ","All dogs are in foster homes. We do tabling events and will post this information as it is updated.","adoptions, rescues",No,"Yes"
2520,Available,"Dogs Deserve Better Alabama",,Leeds,AL,35094,"United States",,,unchainbama@gmail.com,http://www.dogsdeservebetter.org,,Rescue,Dogs,"Jefferson, Shelby, and St Clair County AL","Home check, adoption agreement, Fee is $75 and dog will be spayed/neutered and utd on shots.","The above address by appt.","rescue,education,",No,"Yes"
2529,Available,"Come Bye Border Collie Rescue","P.O. Box 332",Highland,IL,62249,"United States","(618) 532-7289",,ComeByeBCR@hotmail.com,http://www.comebyebcrescue.org,www.facebook.com/comebyebcrescue,Rescue,"Dogs (primarily Border Collies)",Midwest,"Adoption process includes completing an application, having personal references checked, vet checks and home visit by one of our volunteers.  Your application and backup information is then presented to the Board/Committee for review.  Once your application has been approved, you may then schedule a meeting with the dog(s) in which you are interested.  The foster home has the final approval on the adoption of his or her dog.","We have no physical location.  All of our dogs are fostered in homes.",Adoptions,No,"Yes"
2545,Available,"West Tennessee Border Collie Rescue","PO Box 2467",Cordova,TN,38088,"United States",,,thistle540@cs.com,http://www.tnbordercollierescue.com,,Rescue,Dogs,"Middle and West TN, AR, LA, MS, MO, KY","Application required.  $200 adoption fee and signed contract","Contact us via phone or email and visits will be arranged with foster homes.  Otherwise pets can be seen at our twice a month adoption events posted on our website.",Adoptions,No,"Yes"
2547,Available,"Zoi's Animal Rescue","P.O. Box 2905",Claremore,OK,74018,"United States","(918) 928-9647",,zoianimalrescue@yahoo.com,http://www.zois.petfinder.com,,Rescue,"cats and dogs","Claremore, Owasso, Tulsa, and surounding areas.","Cat adoptions are 65$ and dog adoptions are 100$. The fee includes spay/neuter, shots, heart worm testing, Feline leukemia testing (cats, worming, and any other medical treatment that may be needed.","Our dogs can be visited every Saturday and the 1st and 3rd Sunday of every month in the Petsmart store located in Owasso. ",Adotptions,No,"Yes"
2551,Available,"Animal Friends Furever,Inc.","P.O box 301",Warminster,PA,18974,"United States","(215) 676-3318",,AFFRescue@aol.com,http://www.aff.petfinder.com,,Rescue,"dogs mainly will help cats and any other animals when we can","Warmister Pa , Phila Pa, Blue bell Pa,","a adoption application is filled out on line , we do vet and personal references and a home check if all that is good they can havea meet and greet with the animal, if everyone likes everyone and it is a match we do the final adoption contract, adoption fee varies depending on the animals and the vet care we gave the animal","we do not have a shelter they can see our pets online, no contact will be made until the application is approved","Owner surrenders / adoptions",No,"Yes"
2553,Available,"Ray of Hope Humane Society","PO Box 982",Hawthorne,NV,89415,"United States","(775) 945-2555",,rohhs01@yahoo.com,http://rayofhopehumanesociety.rescuegroups.org,https://www.facebook.com/pages/Ray-of-Hope-Humane-Society,Rescue,"cats, dogs, rabbits, birds","Mineral County","Request $40.00 to help offset costs of spay/neuter and vaccines.  Interview to assure right critter to right home.  ","Some pets can be viewed at PetCo off Virginia.  ",adoptions,No,"Yes"
2557,Available,"They Deserve Better","P O Box 18117","Morgantown WV",PA,26507,"United States",,,theydeservebetter@hotmail.com,http://www.theydeservebetterdogrescue.org,,Rescue,dogs,"Fayette Co, Morgantown, W Vir","Adoption donation of $300 includes spay, microchip, up-to-date on shots","We usually contact them at their place or at ours.","adoptions, surrender",No,"Yes"
2563,Available,"Good Karma Rescue Inc.",,Essex,VT,05452-9435,"United States",,,goodkarmarescue@gmail.com,http://www.goodkarmarescue.org,"Teal Church",Rescue,"Reptiles, Dogs, small animals",Vermont,"Our process involves an application that must be filled out and approved before an appointment can be made to meet the animals. The application includes a vet check, reference check, and verification that an animal may live at current home by home ownership verfication or landlord verification.. . Most importantly, sometimes we believe a home visit is necessary to make to sure the animal and the adoptee are the perfect match.Once approved, a contract is signed before animals are released into their new home. . . All dogs adoption fee is 250. Reptiles and other animals are on a case by case basis.","By appointment only.","Adoption, relinquishments",No,"Yes"
2569,Available,"Pregnant Dog And All Breed Rescue",,Newfoundland,PA,18445,"United States",,,crpups@ptd.net,http://pregnantdogrescue.petfinder.com,,Rescue,dogs,"anyone within resonable driving distance, as I have to meet folks prior to adoptions","fee vary depending on dog/pup; paper application process; meeting adopters; contracts - all a part of what we do here.","by appointment only and in my home",all,No,"Yes"
2570,Available,"Humane Society of Burnett County","7347 Midtown Road",Siren,WI,54872,"United States","(715) 866-4096",,hsbc@centurytel.net,http://www.hsburnettcty.org/,,Shelter,"Dogs and Cats","Burnett County, Wisconsin","Applicant must pass a background check and be approved through an application process which is available on the HSBC website.  . . Dog adoption fees are $175. The adoption fee includes:.     * Spay/neuter services.     * Rabies Shot...if the dog is not old enough for the shot, you can bring him/her to our HSBC vet for a free shot when he/she is old enough.     * DHP-Parvo...if the dog is over 4 months old.     * DPV if the dog is under 4 months old.     * Fecal exam, worming medication and follow up.     * Heart worm test on dogs 2+ years of age.     * Ehrlichiosis, lyme disease and anaplasmosis test on symptomatic dogs and treatment if the dog tests positive for these diseases.     * Flea and tick treatment.     * Micro chipping...we even send in the registration for you!.     * Training DVD...this excellent video shows you step-by-step how to crate train, house train, stop chewing, jumping, mouthing, and covers manners and obedience..     * Food Samples to help get your new companion started on a good diet..  Cat adoption fees are $50/ Males and $65/ Females. The adoption fee includes:. .     * Spay/neuter services.     * Feline Leukemia tested.     * Wormed.     * Flea and Tick treatment.     * Rabies Shot...if the cat is not old enough for the shot, you can bring him/her to our HSBC vet for a free shot when he/she is old enough..     *Eclipse 4 Vaccine",". HSBC Shelter Hours. . Sunday & Monday - Closed. Tuesday thru Saturday - 12:00-5:00. . Closed on Holidays",Adoptions,No,"Yes"
2573,Available,"Animal Education and Rescue","P.O. Box 7343",Libertyville,IL,60048,"United States","(847) 816-0831",,,http://www.aear.org,,Rescue,"dogs, cats, small animals, birds","Lake County, Illinois and the surrounding area","Fill out an adoption application on our website at www.aear.org, we will then contact you and discuss what you are looking for in a pet and match you with the best fit for you lifestyle",,"adoptions, education, humane investigations, etc.",No,"Yes"
2594,Available,"Doggie Protective Services",,"Palo Alto",CA,94306,"United States",,,rescuenoca@aol.com,,,Rescue,"Dogs & Cats","All of Northern California","We require an application from anyone who is interested in adopting. Then we require a phone interview, followed by a meeting in person. Then if the animal is a match, we have a contract and our adoption fee which is $400.","We meet with adopters by appointment only.",Adoptions,No,"Yes"
2605,Available,"Gorges Greyhounds, Inc.","PO Box 4004",Ithaca,NY,14852,"United States","(607) 279-4337",,allison@gorgesgreyhounds.org,http://www.gorgesgreyhounds.org,,Rescue,"Greyhounds and Lurchers","Ithaca and surrounding areas, within one hour of Ithaca.","We require an application to be completed, then we talk. Then we conduct a casual home visit, when we can talk more, answer your questions and provide guidance on bringing the Greyhound home. We require a contract to be signed and there is a donation of $275 that covers all vet, shots, physical, etc.","People can visit our available Greyhounds either via petfinder.com or go to our web site at www.gorgesgreyhounds.org. ","rescue and placement of retired racing Greyhounds",No,"Yes"
2606,Available,"Owen County Friends of Animals Inc.","PO Box 234",Owenton,KY,40359,"United States","(502) 514-1897",,,,,Rescue,dogs,"Owen County","$85 to cover vetting including spay/neuter","shelter is about completed hours will be determined soon",adoptions,No,"Yes"
2608,Available,"Quincy Animal Shelter","56 Broad Street",Quincy,MA,2169,"United States","(617) 376-1349",,,http://www.quincyanimalshelter.org,,Shelter,"Cats and dogs.","For intake, Quincy only. For adoptions, throughout MA and New England.","Process:  1- interview with adoption representative and animal. 2- two personal references, veterinarian reference, proof of home ownership (if applicable) or landlord approval 3- the adopted animal will go home with age appropriate shots, spay/neuter (if age appropriate) or free spay/neuter certificate for our veterinarian.   . . The adoption fee for dogs starts at $250, depending on age, breed. and medical history of the dog. The adoption fee for cats starts at $150 depending on age, breed, and medical history. Kittens start at $175.","Tuesday and Thursday 6:00pm-8:00pm,. Saturday 10:00am-4:00pm at the Quincy Animal Shelter, 56 Broad Street, Quincy MA 02169. . Quincy Animal Shelter,. 56 Broad Street, Quincy, MA 02169. Phone: 617-376-1349. Fax: 617-745-5736","Cat/dog adoption, TNR of feral cats for Quincy residents.",No,"Yes"
2612,Available,"Camden County Animal Shelter","125 County House Rd",Blackwood,NJ,8012,"United States","(856) 401-1300",,info@ccasnj.org,http://www.ccasnj.org/,,Shelter,"dogs & cats","South Jersey and Philadelphia area","Adoption contract required. Cats $90. Adult dogs $120. Puppies $145","Mon. 12:00-5:00pm. Tues. 12:00-5:00pm. Wed. 12:00-8:00pm. Thurs. 12:00-8:00pm. Friday 12:00-5:00pm. Sat. 12:00-4:00pm. Sun. 12:00-4:00pm","Adoption including spay/neuter/shots",No,"Yes"
2629,Available,"Friends of the Southern Ocean County Animal Shelter",,Manahawkin,NJ,8050,"United States",,,mwozz@aol.com,http://www.fosocas.org,,Rescue,"Dogs and Cats",All,"All of our animals are $50 to adopt.  We require that all cats be kept indoors only.  We also ask that if you rent, you bring a lease stating you can have the pet.  All animals are spayed/neutered, up to date on all shots, and microchipped.","We are located in PetSmart of Manahawkin, NJ.  Our adoption hours are Monday thru Friday from 10-3.  Our cats are always on display at the store and our dogs go back and forth to the shelter.",Adoptions,No,"Yes"
2636,Available,"Cocker Rescue of Florida","PO Box 11284","ft lauderdale",FL,33339,"United States",,,cockerrescuefl@hotmail.com,http://cockerrescuefl.org,,Rescue,dogs,"south florida","application ck out home ck vet reference contract adoption fee follow up ck","we make appointment to show the dogs whereever is needed","s/n microchip shots hw test tick test exam deworminh hw preventive frontline",No,"Yes"
2643,Available,"Mid-Atlantic German Shepherd Rescue","Post Office Box 353","Mt. Airy",MD,21771,"United States","(410) 644-7763",,help@magsr.org,http://www.magsr.org,,Rescue,dogs,"  -  MD, All of Maryland.    - DE, most of DE.    - PA, 717 area code..    - VA, within 30 minutes of DC.   - WV, within 30 minutes of MD.","We perform reference checks and conduct a home visit.  For the home visit, all members of the family must be present.  Adoption fee is $250.00 (verify at www.magsr.org). ","By appointment on Saturday and Sundays for our Kennel dogs.  By appointment with the foster families for our Foster dogs.",adoptions,No,"Yes"
2644,Available,"HELP Humane Society","511 Main Street",Belton,MO,64012,"United States","(816) 318-4357",,info@helppets.org,http://www.helppets.org,,Rescue,"Cats and Dogs","Greater Kansas City Metro Area including Cass, Bates, Henry, Johnson, Lafayette Counties in Missouri and the cities of Belton and Raymore, MO.","We require potential adopters to fill out an adoption application. (It doesn't obligate you to anything.). . Adoption Fees:. <p>. $90.00 or adopt a pair for $150.00.. <P>. All animals have been spayed/neutered, vaccinated, dewormed and the cats have been FeLuk/FIV tested and dogs heartworm tested. All animals are also microchipped.. <p>. Our goal is to make the best possible match for the animal.  . <p>. We are mostly staffed with volunteers, so please, allow time for us to get back with you.. <p>","HELP Humane Society is located 511 Main St., Belton, MO 64012, 816-318-HELP. <p>. Shelter Hours are:. Monday CLOSED    . Tuesday  through Friday 1:00pm  to  8:00pm.  Saturday 10:00am to 6:00pm and Sunday 12:00pm to 5:00pm.  . <p>. On Saturday's and Sunday's we also have fostered animals available to meet.. <p>",adoption,No,"Yes"
2646,Available,"Pick of the Pound, Inc.","P.O. Box 2702","Los Lunas",NM,87031,"United States",,,pickofthepound@yahoo.com,http://www.pickofthepound.petfinder.com,,Rescue,"dogs and cats","Valencia County, NM","You will fill out an adoption questionnaire to help us find the right pet for you and your family.  Once a match is made the adoption contract will be filled out and signed.  The adoption fee for dogs and puppies is $100.00.  Dogs and puppies are spayed or neutered, microchipped, recieve age appropriate vaccinations and adult dogs are tested for heartworm.  The adoption fee for kittens is $80.00 and $65.00 for cats.  Cats and kittens are spayed or neutered, recieve age appropriate vaccinations and are tested for feline leukemia.. ","Pets are kept at foster homes.  Once a potential adopter has contacted POP, arrangements will be made for them to meet the pet they are interested in.",adoptions,No,"Yes"
2647,Available,"Animal Rescue League of El Paso - No Kill","7256 La Junta",Canutillo,TX,79835,"United States","(915) 877-5002",,info@arlep.org,http://www.arlep.org,,Rescue,"dogs and cats","El Paso TX and the surrounding communities","Adoptions fees are $125 for most animals ($150 for extra large dogs).  The adoption process includes an interview and/or adoption application and contract","Our shelter located at 7256 La Junta in Canutillo, is open for adoptions from 11:30 to 5:30 Tuesday through Sunday.  We are closed on Monday.  We also have cats for adoption at PetSmart on Sunland Park Drive and show dogs at this site on the weekends.",adoptions,No,"Yes"
2650,Available,"Bibb County Animal Shelter","134 Bibb Lane",Brent,AL,35034,"United States","(205) 316-1254",,bibbcountyanimalshelter@gmail.com,http://www.bibbcountyanimalshelter.petfinder.org,,Shelter,"Dogs & cats","Animal control service to entire county of Bibb (Alabama) to include cities of Brent, Centreville, West Blocton, Woodstock, Greenpond, etc.","All animals leaving the facility must be spayed or neutered, UTD w/all vaccinations, including Rabies, HW tested, and dewormed.  The fees range from $35 to $105 (cat vs. dog)",,Adoptions,No,"Yes"
2655,Available,"Randolph County Animal Shelter","1370 County Land Road",Randleman,NC,27317,"United States","(336) 683-8235",,rcaspets@gmail.com,http://rcaspets.org,Facebook.com/rcaspets,Shelter,"cats, dogs, livestock (horses, pigs, goats, etc.), small animals","Randolph County including Asheboro, Randleman, Ramseur, Seagrove, Franklinville, Archdale/Trinity","Adoptions are $25, cash, credit or debit.  All adopted animals over the age of four months are given a 1 year rabies vaccine and appropriate vaccinations.  All animals adopted are required to be spayed/neutered within 30 days of adoption unless otherwise recommended by a veterinarian.","Monday through Friday, 9am to 4pm, after hours by appointment (please email rcaspets@gmail.com to make arrangements).","adoptions, owner surrender, stray animal pickup/surrender, lost and found, cruelty investigation",No,"Yes"
2660,Available,"The Feline Haven",,Lakewood,OH,44107,"United States",,,thefelinehaven@gmail.com,http://www.thefelinehaven.petfinder.com,,Rescue,"Cats, dogs, etc",All,"Please email thefelinehave@gmail.com to ask for an adoption application. Once completed and reviewed and accepted a meeting will be arranged between you and your potential new pet. Adoption fee's vary but most fee's are $50.00 for kittens. Some animals are adopted out with spay/neuter contracts due to the size at the time of adoption. ","Visiting is by appointment only since all of our animals are in foster homes.",Adoptions,No,"Yes"
2663,Available,"Pearland Animal Control and Adoption Center","2002 Old Alvin Road",Pearland,TX,77581,"United States","(281) 652-1970",,pearlandpets@ci.pearland.tx.us,http://www.cityofpearland.com,,Shelter,"Please contact shelter for details.","Please contact shelter for details.","Please contact shelter for details.",,"Please contact shelter for details.",No,"Yes"
2666,Available,"Worthy Tails Animal Rescue",,Mechanicsburg,PA,17055,"United States","(717) 215-9452",,worthytailsrescue@comcast.net,http://worthytails.rescuegroups.org,,Rescue,"for now dogs, but possibly cats in the future",,,,,No,"Yes"
2668,Available,"Bertell Farms, NFP",,Belvidere,IL,61008,"United States","(815) 289-3768",,contact@BertellFarms.org,http://WWW.BertellFarms.org,,Rescue,"Horses, cats, rabbits, exotic cats","We generally serve Northern Illinois, but are available where ever there is need.","Adoption applicants must fill out the application.  This will be followed up by a phone interview by myself.  If necessary, horses for example, a home visit may be required.  Cat fee is $25.00.  Rabbits are $25.00.  Horses range from $500 to $1000.  Transportation may be arranged for an additional fee.  Surrender fee for animals is on a case by case basis.","Pet visits are by appointment only and are done at our shelter/home farm.","rescue, adoption, rehabilitation",No,"Yes"
2671,Available,"Clay County Animal Care and Control","3984 State Road 16 West","Green Cove Springs",FL,32043,"United States","(904) 529-5273",,Tabitha.Boyett@claycountygov.com,http://www.claycountygov.com/Clay/departments/clay-county-animal-care-control,https://www.facebook.com/#!/pages/Clay-County-Animal-Care-Control/165277111922,Shelter,"Dogs, Cats, Rabbits, Ferrets","Clay County Florida","Dogs under 3 years:. $70.00 if sterilized by CCACC. $20.00 if previously sterilized. $10.00 if not sterilized (adopter is responsible for cost of sterilization at a Clay County Vet. Dogs 3 years and older:. No adoption fee. If the dog is not sterilized, the adopter is responsible for cost of sterilization at a Clay County Vet.. Cats up to 1 year:. $30.00 if sterilized by CCACC. $20.00 if previously sterilized. $10.00 if not sterilized (adopter is responsible for cost of sterilization at a Clay County Vet. Cats 1-2 years old:. $15.00 is sterilized by CCAC. $10.00 if previously sterilized. No adoption fee is not sterilized (adopter is responsible for cost of sterilization at a Clay County Vet. Cats 3 and older:. No adoption fee (adopter responsible for sterilization costs at a Clay County Vet. ","We are open to the public Weds - Fri from 10:00am till 4:00pm and Sat. from 10:00am till 3:00pm.","Adoptions, Rescues",No,"Yes"
2672,Available,"Dolittle's Dog Rescue & Adoptions","1778 jodeco rd",Jonesboro,GA,30236,"United States",,,tinypawsrule@hotmail.com,,,Rescue,dogs,Atlanta,"There is an application process, home visit, and an adoption fee which includes all vet work.","All of our dogs are in foster homes.  Appointments can be made with the foster home to meet a dog after the application is approved.",adoptions,No,"Yes"
