A1008752;Dog;Pit Bull Terrier;;Adoption
CHOKEY;Dog;German Shepherd Dog;;Adoption
WALTZ;Cat;Domestic Short Hair;;Adoption
DONNIE;Cat;Domestic Short Hair;;Adoption
Chester;Cat;Domestic Long Hair;;Adoption
BUTTERSCOTCH;Dog;Pit Bull Terrier;;Adoption
A1010086;Dog;Pit Bull Terrier;;Adoption
A1010239;Dog;Pit Bull Terrier;;Adoption
A1010286;Dog;American Foxhound;;Adoption
**HOPE;Dog;Miniature Pinscher;;Adoption
SMOKEY;Cat;Russian Blue;;Adoption
DAISY;Cat;Domestic Short Hair;;Adoption
RANGER;Cat;Domestic Short Hair;;Adoption
TROOPER;Cat;Domestic Short Hair;;Adoption
JAGGER;Cat;Domestic Long Hair;;Adoption
ESTRELLA;Cat;Domestic Short Hair;;Adoption
A899268;Cat;Domestic Short Hair;;Adoption
PUMPKIN;Cat;Domestic Short Hair;;Adoption
ROVER;Cat;Domestic Short Hair;;Adoption
GEORGE;Cat;Domestic Short Hair;;Adoption
HORATIO;Cat;Domestic Short Hair;;Adoption
SUMMER;Dog;English Bulldog;;Adoption
Jasper;Cat;Domestic Short Hair;;Adoption
HUSH;Dog;Pit Bull Terrier;;Adoption
ALICE;Cat;Domestic Short Hair;;Adoption
*TYE;Cat;Domestic Short Hair;;Adoption
ABBEY;Dog;Terrier;;Adoption
NEMO;Cat;Domestic Long Hair;;Adoption
SINGER;Cat;Domestic Short Hair;;Adoption
TWINKIE;Dog;Chihuahua;;Adoption
KITTAY;Cat;Domestic Medium Hair;;Adoption
BLACKJACK;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
ACE;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
KARL;Cat;Maine Coon;;Adoption
GABBY;Cat;Domestic Short Hair;;Adoption
Jupiter;Cat;Domestic Short Hair;;Adoption
CHAPO;Dog;Pit Bull Terrier;;Adoption
CANELO;Dog;Pit Bull Terrier;;Adoption
BRANDON;Dog;Pit Bull Terrier;;Adoption
MAX;Dog;Pit Bull Terrier;;Adoption
ROBIN;Dog;Catahoula Leopard Dog;;Adoption
*ASLAN;Cat;Maine Coon;;Adoption
*LENNY;Cat;Domestic Short Hair;;Adoption
A130559;Dog;Harrier;;Adoption
COPPER;Dog;American Pit Bull Terrier;;Adoption
A131124;Cat;Domestic Short Hair;;Adoption
A131125;Cat;Domestic Short Hair;;Adoption
A131128;Dog;Chihuahua;;Adoption
GINGER;Dog;Plott Hound;;Adoption
A131134;Dog;Chihuahua;;Adoption
A131144;Dog;American Pit Bull Terrier;;Adoption
DAKOTA;Cat;Domestic Short Hair;;Adoption
KYA;Cat;Domestic Short Hair;;Adoption
MYA;Cat;Domestic Short Hair;;Adoption
HUNTER;Cat;Domestic Short Hair;;Adoption
STORMY;Cat;Domestic Short Hair;;Adoption
STORMY;Dog;German Shepherd Dog;;Adoption
JUDE;Cat;Domestic Short Hair;;Adoption
ARIEL;Cat;Domestic Short Hair;;Adoption
A508291;Dog;Pit Bull Terrier;;Adoption
A508298;Cat;Domestic Medium Hair;;Adoption
A508299;Cat;Domestic Medium Hair;;Adoption
A508304;Cat;Domestic Short Hair;;Adoption
A508305;Cat;Domestic Short Hair;;Adoption
A508306;Cat;Domestic Short Hair;;Adoption
A508307;Cat;Domestic Short Hair;;Adoption
A508309;Cat;Domestic Short Hair;;Adoption
A508310;Cat;Domestic Short Hair;;Adoption
A508324;Cat;Domestic Short Hair;;Adoption
A508326;Cat;Domestic Short Hair;;Adoption
Zia;Cat;Domestic Short Hair;;Adoption
AUGUSTUS;Cat;Domestic Medium Hair;;Adoption
Cherry;Dog;Jindo (Korean);Labrador Retriever;Adoption
Natasha;Cat;Calico;;Adoption
MANGO;Cat;Domestic Medium Hair;;Adoption
SIMBA;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Tatiana;Cat;Calico;;Adoption
KIRK;Cat;Domestic Short Hair;;Adoption
Misha;Cat;Calico;;Adoption
SNOW FOX;Cat;Domestic Short Hair;;Adoption
SUNSHINE;Cat;Domestic Short Hair;;Adoption
PRISSY;Cat;Domestic Short Hair;;Adoption
SWEET PEA;Cat;Domestic Short Hair;;Adoption
*FIONA;Dog;Bulldog;;Adoption
*PIGLET;Dog;Labrador Retriever;American Pit Bull Terrier;Adoption
HONEY;Cat;American Curl;;Adoption
A445031;Cat;Domestic Short Hair;;Adoption
A445032;Cat;Domestic Short Hair;;Adoption
A445034;Dog;Cocker Spaniel;;Adoption
A445035;Cat;Norwegian Forest Cat;;Adoption
Diamond;Cat;Domestic Short Hair;;Adoption
A478514;Cat;Domestic Medium Hair;;Adoption
BRUTUS;Dog;Treeing Walker Coonhound;;Adoption
ARIEL;Cat;Domestic Short Hair;;Adoption
HALSEY;Cat;Domestic Medium Hair;;Adoption
KIERA;Dog;American Pit Bull Terrier;;Adoption
Virgo;Dog;Miniature Schnauzer;Terrier;Adoption
ZION;Cat;Domestic Short Hair;;Adoption
MARIANNE;Cat;Domestic Short Hair;;Adoption
A018014;Cat;Domestic Short Hair;;Adoption
MILO;Cat;Domestic Short Hair;;Adoption
JAKE;Cat;Domestic Short Hair;;Adoption
ELWOOD;Cat;Domestic Short Hair;;Adoption
Luna;Dog;German Shepherd Dog;Greyhound;Adoption
JELLY;Cat;Domestic Short Hair;;Adoption
BRUNO;Dog;Pit Bull Terrier;;Adoption
MACEY;Cat;Domestic Short Hair;;Adoption
KOBE;Dog;Pit Bull Terrier;;Adoption
WOODY;Cat;Domestic Short Hair;;Adoption
Candy;Dog;Jindo (Korean);Labrador Retriever;Adoption
OOODLES of PUPPIES;Dog;Border Collie;Terrier;Adoption
Croquette;Cat;Domestic Medium Hair;;Adoption
Stripes;Cat;Domestic Short Hair;;Adoption
Warbucks;Cat;Manx;;Adoption
Bella;Cat;Domestic Medium Hair;;Adoption
Corwin;Cat;Domestic Long Hair;Maine Coon;Adoption
Dee dee;Dog;Rottweiler;Labrador Retriever;Adoption
Jana;Dog;Manchester Terrier;Australian Cattle Dog/Blue Heeler;Adoption
LAINEY;Dog;American Bulldog;Labrador Retriever;Adoption
Caster;Dog;Golden Retriever;Yellow Labrador Retriever;Adoption
Wisdom;Cat;Domestic Short Hair;;Adoption
Freedom;Cat;Domestic Short Hair;;Adoption
Kitty kitty;Cat;Domestic Short Hair;;Adoption
Comet;Cat;Domestic Short Hair;;Adoption
Kion;Cat;Domestic Short Hair;;Adoption
Vega;Dog;Pit Bull Terrier;;Adoption
Jingles;Cat;Domestic Long Hair;;Adoption
Sylvester;Dog;Schnauzer;;Adoption
Fuli;Cat;Domestic Short Hair;;Adoption
Ashes;Cat;Tabby;;Adoption
Emerld;Cat;Domestic Long Hair;;Adoption
Blotch;Cat;Domestic Short Hair;;Adoption
Ki;Dog;Manchester Terrier;Australian Cattle Dog/Blue Heeler;Adoption
Mars;Cat;Domestic Short Hair;;Adoption
SOPHIA;Dog;Chihuahua;;Adoption
Coco;Cat;Domestic Short Hair;;Adoption
Boo;Dog;Jindo (Korean);;Adoption
Orlando;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Juno;Cat;Tabby;;Adoption
Cooper;Dog;Shepherd;;Adoption
Lariat;Cat;Domestic Short Hair;;Adoption
Desperado;Cat;Domestic Short Hair;;Adoption
Willow;Cat;Domestic Short Hair;;Adoption
Lurch;Cat;Domestic Short Hair;;Adoption
Gomez;Cat;Domestic Short Hair;;Adoption
Autumn;Cat;Domestic Short Hair;;Adoption
Ron;Dog;Boxer;;Adoption
Ginny;Dog;Boxer;;Adoption
Dario;Dog;Boxer;;Adoption
Hermione;Dog;Boxer;;Adoption
Fall;Cat;Domestic Long Hair;;Adoption
Shadow;Cat;Domestic Short Hair;;Adoption
Butternut;Cat;Domestic Short Hair;;Adoption
Rock;Cat;American Shorthair;;Adoption
Tiger;Cat;Domestic Long Hair;;Adoption
Cindy;Cat;Siamese;;Adoption
Marcel;Cat;Domestic Short Hair;;Adoption
Mika;Dog;Pit Bull Terrier;;Adoption
Sam;Cat;Siamese;Domestic Short Hair;Adoption
Julie;Cat;Domestic Medium Hair;;Adoption
Selder;Cat;Domestic Medium Hair;;Adoption
Capsi;Cat;Siamese;Domestic Medium Hair;Adoption
Spotsy;Cat;Domestic Medium Hair;Domestic Medium Hair;Adoption
Poppin;Cat;Domestic Medium Hair;;Adoption
Dane;Dog;Great Dane;;Adoption
Sugar;Dog;Shepherd;;Adoption
Yoshi;Dog;American Bulldog;;Adoption
Chase;Dog;Terrier;;Adoption
Lilly;Cat;Calico;;Adoption
Leah the Catfish **SPECIAL NEEDS**;Dog;Yorkshire Terrier Yorkie;;Adoption
Blizzard;Dog;Pit Bull Terrier;;Adoption
SMITH;Dog;Basset Hound;Black Labrador Retriever;Adoption
Ivy 0295 - coming soon!;Dog;German Shepherd Dog;;Adoption
Gracie #10 in IN;Dog;Dachshund;;Adoption
Sterling;Cat;Domestic Short Hair;;Adoption
McQueen;Cat;Domestic Short Hair;;Adoption
Sarge;Cat;Domestic Short Hair;;Adoption
Doc;Cat;Domestic Short Hair;;Adoption
BUFORD;Dog;Basset Hound;;Adoption
Mater;Cat;Domestic Short Hair;;Adoption
Keno;Dog;American Foxhound;Black and Tan Coonhound;Adoption
Cleo;Cat;Calico;;Adoption
Sheldon Texas;Dog;Beagle;Basset Hound;Adoption
FERGAL;Dog;American Bulldog;Labrador Retriever;Adoption
Ivy's Pups - coming soon!;Dog;German Shepherd Dog;;Adoption
Stella (and Stone);Dog;Pointer;Labrador Retriever;Adoption
FLORA;Dog;American Bulldog;Labrador Retriever;Adoption
SELENA;Dog;Chihuahua;Dachshund;Adoption
Stone (and Stella);Dog;Pointer;Labrador Retriever;Adoption
Pritsy;Cat;Domestic Short Hair;;Adoption
Bing Bong **SPECIAL NEEDS**;Dog;Lhasa Apso;;Adoption
Angel;Dog;American Staffordshire Terrier;;Adoption
Guinness;Dog;German Shepherd Dog;;Adoption
Vinyl;Dog;Black Labrador Retriever;Australian Shepherd;Adoption
Nox;Dog;Manchester Terrier;Australian Cattle Dog/Blue Heeler;Adoption
Sophie;Cat;Dilute Tortoiseshell;Domestic Long Hair;Adoption
Gemma 0305 - coming soon!;Dog;German Shepherd Dog;;Adoption
Clair;Dog;Spaniel;Labrador Retriever;Adoption
Fly;Dog;Australian Cattle Dog/Blue Heeler;Terrier;Adoption
Abbey;Cat;Domestic Long Hair;;Adoption
Barbara;Cat;Domestic Short Hair;;Adoption
PRINCESS;Dog;Labrador Retriever;Shepherd;Adoption
Angie Texas;Dog;Rat Terrier;Jack Russell Terrier;Adoption
Buttons;Cat;Domestic Short Hair;;Adoption
Nova;Dog;American Bulldog;;Adoption
Cleopatra;Cat;Domestic Short Hair;;Adoption
SCOOTER;Cat;Domestic Short Hair;;Adoption
CLEO;Cat;Domestic Short Hair;;Adoption
A3999524;Dog;American Pit Bull Terrier;;Adoption
A3999585;Dog;American Pit Bull Terrier;;Adoption
RABBIT;Dog;Staffordshire Bull Terrier;;Adoption
BAILEY;Dog;American Pit Bull Terrier;;Adoption
SARAPHINE;Dog;Chihuahua;;Adoption
BIG LEO;Cat;Domestic Short Hair;;Adoption
FUZZY BEAR;Dog;German Shepherd Dog;Australian Shepherd;Adoption
Henry;Cat;Domestic Short Hair;;Adoption
INDI;Cat;Domestic Short Hair;;Adoption
SCOOTER-BARN;Cat;Domestic Short Hair;;Adoption
BETSY;Cat;Domestic Medium Hair;;Adoption
BEAU;Cat;Domestic Short Hair;;Adoption
MAX;Cat;Domestic Short Hair;;Adoption
CLEO;Cat;Domestic Short Hair;;Adoption
CELESTE;Cat;Domestic Short Hair;;Adoption
Kiki;Cat;Domestic Short Hair;;Adoption
OREO;Dog;Shih Tzu;;Adoption
KENNY;Dog;Beagle;;Adoption
TOBY;Dog;American Bulldog;;Adoption
*LOVE BUG;Cat;Domestic Short Hair;;Adoption
Mittens;Cat;Domestic Short Hair;;Adoption
DORY;Cat;Domestic Short Hair;;Adoption
HYDE;Dog;Australian Kelpie;Pit Bull Terrier;Adoption
SENECA;Dog;Pit Bull Terrier;;Adoption
SHELBY;Cat;Domestic Short Hair;;Adoption
COCO;Dog;American Pit Bull Terrier;Labrador Retriever;Adoption
SMOKEY BEAR;Cat;Domestic Medium Hair;;Adoption
PINKIE;Cat;Domestic Short Hair;;Adoption
MAGGIE;Cat;Domestic Short Hair;;Adoption
VENUS;Dog;Chihuahua;American Eskimo Dog;Adoption
BLUE;Dog;Pit Bull Terrier;;Adoption
EMMA;Cat;Domestic Long Hair;;Adoption
ALLY;Cat;Domestic Short Hair;;Adoption
DaWhite;Cat;Domestic Short Hair;;Adoption
PRINCESS;Dog;American Staffordshire Terrier;;Adoption
MAMMA;Cat;Domestic Short Hair;;Adoption
NATASHA;Cat;Domestic Short Hair;;Adoption
VIVIAN;Cat;Domestic Long Hair;;Adoption
KYLIE;Cat;Domestic Short Hair;;Adoption
AXEL;Cat;Domestic Short Hair;;Adoption
STARLA;Cat;Domestic Short Hair;;Adoption
BUCKLY;Dog;Black and Tan Coonhound;;Adoption
JILL;Cat;American Shorthair;;Adoption
SABRINA;Cat;American Shorthair;;Adoption
KELLY;Cat;American Shorthair;;Adoption
HOPKINS;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Hanna 0306 - coming soon!;Dog;German Shepherd Dog;Cane Corso Mastiff;Adoption
ELLIE;Dog;Chihuahua;;Adoption
Olive;Cat;Domestic Short Hair;;Adoption
Willie;Cat;Domestic Short Hair;;Adoption
Willow;Cat;Domestic Short Hair;;Adoption
Jack;Dog;Cattle Dog;Hound;Adoption
Brenna;Dog;Shepherd;;Adoption
Leia;Dog;Terrier;;Adoption
Bridget;Dog;Terrier;;Adoption
A388847;Cat;Domestic Short Hair;;Adoption
*MIDNIGHT;Cat;Domestic Short Hair;;Adoption
PEBBLES;Dog;Pit Bull Terrier;;Adoption
A627205;Dog;Pit Bull Terrier;;Adoption
A627206;Dog;Pit Bull Terrier;;Adoption
A627207;Dog;Pit Bull Terrier;;Adoption
ALLY;Dog;Wirehaired Fox Terrier;;Adoption
Nyx;Dog;Manchester Terrier;Australian Cattle Dog/Blue Heeler;Adoption
*DANDILION;Dog;Pit Bull Terrier;;Adoption
GERMAN;Cat;Domestic Short Hair;;Adoption
GIBSON;Dog;Pit Bull Terrier;;Adoption
FRANKIE;Cat;Domestic Medium Hair;;Adoption
JOEY;Cat;Domestic Medium Hair;;Adoption
A165892;Cat;Domestic Short Hair;;Adoption
A165893;Cat;Domestic Short Hair;;Adoption
A165894;Cat;Domestic Short Hair;;Adoption
A094546;Dog;German Shepherd Dog;;Adoption
*GEEVES;Dog;Pit Bull Terrier;;Adoption
Higgins;Cat;Tuxedo;Domestic Short Hair;Adoption
FORTHRIGHT;Dog;Pit Bull Terrier;;Adoption
COMET;Dog;Chihuahua;;Adoption
NOODLES;Dog;Terrier;;Adoption
GYPSY;Dog;Labrador Retriever;;Adoption
JACKSON;Dog;Labrador Retriever;;Adoption
MISSY;Dog;Boxer;;Adoption
BLANCH;Dog;Labrador Retriever;;Adoption
DOROTHY;Dog;Labrador Retriever;;Adoption
HARLEY;Dog;Chihuahua;;Adoption
A453307;Dog;Black and Tan Coonhound;;Adoption
Danny;Cat;Domestic Short Hair;;Adoption
MELODY;Cat;Domestic Short Hair;;Adoption
SHAMOO;Dog;Pit Bull Terrier;;Adoption
Oni;Dog;Chihuahua;;Adoption
COCO;Dog;Labrador Retriever;;Adoption
NANCY;Cat;Domestic Long Hair;;Adoption
LOU LOU;Cat;Domestic Short Hair;;Adoption
COCO;Dog;Labrador Retriever;Shiba Inu;Adoption
Petty;Dog;Shepherd;Labrador Retriever;Adoption
BEBE;Dog;Terrier;;Adoption
TRIXIE;Dog;Terrier;;Adoption
LEO;Cat;Domestic Short Hair;;Adoption
ALAMO;Cat;Domestic Short Hair;;Adoption
Pumpkin;Dog;Chihuahua;;Adoption
A1888146;Dog;Pit Bull Terrier;;Adoption
Ash;Cat;Domestic Medium Hair;;Adoption
LEFTY;Cat;Domestic Short Hair;;Adoption
HITCHCOCK;Cat;Domestic Short Hair;;Adoption
KD;Cat;Domestic Short Hair;;Adoption
CHARISMA;Cat;Domestic Medium Hair;;Adoption
WENDY;Dog;Pit Bull Terrier;;Adoption
UNKNOWN;Cat;Domestic Short Hair;;Adoption
JOHNNY;Dog;Jack Russell Terrier (Parson Russell Terrier);Border Terrier;Adoption
UNKNOWN;Cat;Domestic Short Hair;;Adoption
CARMEL;Dog;Chihuahua;;Adoption
KONA;Dog;Pit Bull Terrier;Border Collie;Adoption
CANDY;Dog;Pit Bull Terrier;;Adoption
WILSON;Dog;American Bulldog;;Adoption
CAPT WIGGLES;Dog;Pit Bull Terrier;;Adoption
GUS;Cat;Domestic Short Hair;;Adoption
A049663;Cat;Domestic Short Hair;;Adoption
A1129048;Cat;Domestic Short Hair;;Adoption
TROPICAL;Cat;Domestic Short Hair;;Adoption
STORM;Cat;Domestic Short Hair;;Adoption
CANDYCORN;Cat;Domestic Short Hair;;Adoption
BOO;Cat;Domestic Short Hair;;Adoption
Canela;Dog;Labrador Retriever;;Adoption
JOSEY;Cat;Domestic Short Hair;;Adoption
SASSY;Cat;Domestic Short Hair;;Adoption
GRACIE;Cat;Domestic Short Hair;;Adoption
SCOOBY;Dog;Chihuahua;;Adoption
DAISY;Dog;Pit Bull Terrier;;Adoption
VINNY;Dog;Hound;;Adoption
MR.DUCKY;Cat;Domestic Short Hair;;Adoption
SAMMY;Cat;Domestic Short Hair;;Adoption
BELLATRIX;Dog;Pit Bull Terrier;;Adoption
ALSEA;Dog;German Shepherd Dog;Bull Terrier;Adoption
CHAD;Dog;Pit Bull Terrier;;Adoption
CHESTER;Dog;Pit Bull Terrier;;Adoption
MAURICE;Cat;Domestic Short Hair;;Adoption
A013222;Cat;Domestic Short Hair;;Adoption
A013224;Cat;Domestic Short Hair;;Adoption
A013225;Cat;Domestic Short Hair;;Adoption
A013226;Cat;Domestic Short Hair;;Adoption
A013227;Cat;Domestic Long Hair;;Adoption
Moises;Dog;Pit Bull Terrier;;Adoption
Kloe;Dog;Labrador Retriever;Feist;Adoption
O'Henry;Dog;Hound;;Adoption
Daisy;Dog;Black Labrador Retriever;Shepherd;Adoption
Cozumel;Dog;Shepherd;Labrador Retriever;Adoption
Jackie-in a foster home;Dog;Labrador Retriever;;Adoption
Jawz;Dog;Husky;;Adoption
Velveteen;Cat;Domestic Short Hair;;Adoption
Jasmine- in a foster;Dog;Labrador Retriever;;Adoption
Andi in MI;Dog;Dachshund;;Adoption
Jasper- in a foster;Dog;Labrador Retriever;;Adoption
Jak Pyr Texas;Dog;Great Pyrenees;Newfoundland Dog;Adoption
Buck;Dog;Black Labrador Retriever;Catahoula Leopard Dog;Adoption
Gwen;Dog;Pit Bull Terrier;Labrador Retriever;Adoption
Dagney;Dog;Spaniel;Corgi;Adoption
Chico;Cat;Domestic Short Hair;;Adoption
Fernando;Dog;American Staffordshire Terrier;;Adoption
^Bourbon;Dog;Labrador Retriever;Shepherd;Adoption
^BELVEDERE;Dog;Labrador Retriever;Shepherd;Adoption
^BARCARDI;Dog;Labrador Retriever;Shepherd;Adoption
^BRANDY;Dog;Labrador Retriever;Shepherd;Adoption
Bear;Dog;Shepherd;Collie;Adoption
Bear;Dog;Border Collie;;Adoption
^Bordeaux;Dog;Labrador Retriever;Shepherd;Adoption
Charlieandmolly;Cat;Calico;Tuxedo;Adoption
Ava;Cat;Domestic Medium Hair;;Adoption
Flynn Rider;Dog;Terrier;Poodle (Miniature);Adoption
Mulan;Dog;Pug;Poodle (Miniature);Adoption
Goose;Dog;Siberian Husky;Husky;Adoption
Kitten 15952 (Ratatouille);Cat;Tabby;;Adoption
Roxie;Cat;Domestic Short Hair;;Adoption
Jo Jo;Dog;Chihuahua;;Adoption
Snitzel;Dog;Terrier;Schnauzer;Adoption
^BAILEY'S;Dog;Labrador Retriever;Shepherd;Adoption
Hank;Dog;Pointer;;Adoption
Harvey;Dog;Pointer;;Adoption
Willow 2;Dog;Manchester Terrier;Border Collie;Adoption
Lexi;Dog;Labrador Retriever;;Adoption
Ollie;Dog;Australian Shepherd;;Adoption
Bella;Dog;Pomeranian;Chihuahua;Adoption
Teva;Dog;Labrador Retriever;;Adoption
Rudy;Dog;Labrador Retriever;;Adoption
Tony;Dog;Great Pyrenees;Labrador Retriever;Adoption
Ginger;Dog;Boxer;Foxhound;Adoption
Butters;Dog;Jack Russell Terrier (Parson Russell Terrier);;Adoption
Adam;Cat;Domestic Short Hair;;Adoption
Adele;Cat;Domestic Short Hair;;Adoption
Flint;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Ariel;Cat;Domestic Short Hair;;Adoption
ROSIE;Dog;Border Collie;;Adoption
CROWLEY;Dog;Kuvasz;;Adoption
BLINKIN;Cat;Domestic Short Hair;;Adoption
Arizona;Cat;Domestic Short Hair;;Adoption
Chief;Dog;Manchester Terrier;Border Collie;Adoption
MIDNIGHT;Dog;Cocker Spaniel;;Adoption
MANNY;Cat;Domestic Short Hair;;Adoption
A465409;Cat;Domestic Short Hair;;Adoption
Auntie Em;Cat;Domestic Short Hair;;Adoption
*ASTER;Cat;Domestic Short Hair;;Adoption
*AUTUMN;Cat;Domestic Short Hair;;Adoption
THEA;Cat;Domestic Short Hair;;Adoption
TYSON;Dog;Catahoula Leopard Dog;;Adoption
MAJOR;Cat;Domestic Long Hair;;Adoption
LILAC;Cat;Domestic Long Hair;;Adoption
Benjamin;Cat;Domestic Short Hair;;Adoption
FIFI;Cat;Domestic Short Hair;;Adoption
Mimi 27562;Dog;Chihuahua;;Adoption
OLIVER;Cat;Domestic Medium Hair;;Adoption
HAMPTON;Cat;Domestic Short Hair;;Adoption
Dutchess;Cat;Domestic Short Hair;;Adoption
SAM;Dog;Labrador Retriever;;Adoption
A293794;Cat;Domestic Short Hair;;Adoption
A293795;Cat;Domestic Short Hair;;Adoption
A293796;Cat;Domestic Short Hair;;Adoption
BRUTUS;Dog;Pit Bull Terrier;;Adoption
A625496;Dog;Pit Bull Terrier;;Adoption
BUTTONS;Dog;Border Collie;;Adoption
A165891;Cat;Domestic Medium Hair;;Adoption
Sodalite;Cat;Domestic Short Hair;;Adoption
A453308;Cat;Domestic Short Hair;;Adoption
A453309;Cat;Domestic Short Hair;;Adoption
ANDY;Dog;Chow Chow;;Adoption
BUCKAROO;Dog;Black and Tan Coonhound;;Adoption
CAPTAIN;Dog;Rottweiler;;Adoption
A048650;Dog;Maltese;Poodle (Miniature);Adoption
ANDY;Cat;Domestic Short Hair;;Adoption
KITA;Cat;Domestic Short Hair;;Adoption
JOURNEY;Dog;Pit Bull Terrier;;Adoption
OLLIE;Dog;German Shepherd Dog;;Adoption
HAZEL;Dog;Chihuahua;;Adoption
WALDO;Dog;Chihuahua;;Adoption
REEBOK;Dog;Chihuahua;;Adoption
NOVEMBER;Cat;Domestic Short Hair;;Adoption
AZUL;Cat;Domestic Short Hair;;Adoption
AVERY;Cat;Domestic Short Hair;;Adoption
FELIX;Cat;Domestic Short Hair;;Adoption
HERSHEY;Dog;Australian Cattle Dog/Blue Heeler;Schipperke;Adoption
*BELLA;Dog;Pit Bull Terrier;;Adoption
LOLA;Dog;Siberian Husky;;Adoption
CAMO;Dog;Labrador Retriever;;Adoption
JILL*;Dog;Chihuahua;Miniature Pinscher;Adoption
MAYA;Dog;Yorkshire Terrier Yorkie;;Adoption
*TABITHA;Cat;Domestic Short Hair;;Adoption
*LUCAS;Cat;Domestic Short Hair;;Adoption
WILL;Cat;Domestic Short Hair;;Adoption
A445050;Dog;Chihuahua;;Adoption
A049967;Dog;Labrador Retriever;;Adoption
JOHNNY;Dog;Pit Bull Terrier;;Adoption
DEBBIE;Dog;Bull Terrier;;Adoption
SPOOKY;Cat;Domestic Short Hair;;Adoption
MADDIE;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
MISTER;Cat;Domestic Short Hair;;Adoption
BONNIE;Cat;Domestic Short Hair;;Adoption
NABISCO;Cat;Domestic Short Hair;;Adoption
NEMO;Cat;Domestic Short Hair;;Adoption
FIR;Cat;Domestic Short Hair;;Adoption
PINE;Cat;Domestic Short Hair;;Adoption
WEISS;Cat;Domestic Short Hair;;Adoption
TREVI;Cat;Domestic Short Hair;;Adoption
SHADOW;Cat;Domestic Medium Hair;;Adoption
Lena - Darling Cocker Spaniel;Dog;Cocker Spaniel;;Adoption
A013228;Dog;Staffordshire Bull Terrier;;Adoption
BELLA;Dog;German Shepherd Dog;;Adoption
KITKAT;Cat;Domestic Short Hair;;Adoption
Zeus;Dog;Terrier;Chihuahua;Adoption
Rhino;Dog;Manchester Terrier;Border Collie;Adoption
Buffy;Dog;Manchester Terrier;Border Collie;Adoption
Beverly;Dog;Manchester Terrier;Border Collie;Adoption
Woodstock - RICKI'S PET DEPOT;Cat;Tuxedo;;Adoption
Mia;Dog;Terrier;;Adoption
RUSTY  *Courtesy Posting*;Dog;Australian Cattle Dog/Blue Heeler;Akita;Adoption
Aidan 27482;Dog;Chocolate Labrador Retriever;;Adoption
Mellow;Dog;L̦wchen;Maltese;Adoption
Aero;Cat;Domestic Short Hair;;Adoption
Athena;Dog;Boxer;Pit Bull Terrier;Adoption
Monty;Cat;Domestic Short Hair;Domestic Short Hair;Adoption
Mindy;Cat;Domestic Short Hair;Domestic Short Hair;Adoption
Oreo;Cat;Tuxedo;Domestic Short Hair;Adoption
Cookie;Cat;Tuxedo;Domestic Short Hair;Adoption
Mr. Claus;Cat;Domestic Short Hair;;Adoption
Lori;Cat;Domestic Short Hair;Torbie;Adoption
Pippin;Cat;Domestic Medium Hair;;Adoption
Sandra;Cat;Tuxedo;Domestic Short Hair;Adoption
FOXY;Dog;Pomeranian;;Adoption
SKYE;Cat;Russian Blue;Domestic Short Hair;Adoption
Precious;Cat;Domestic Short Hair;;Adoption
Emrick;Cat;Domestic Short Hair;;Adoption
2017- 4017 Bo;Dog;Pug;;Adoption
Vega;Cat;Domestic Short Hair;;Adoption
Monica;Dog;Retriever;;Adoption
PRINCESS;Cat;Bengal;Savannah;Adoption
Bear;Cat;Domestic Short Hair;;Adoption
Bianca;Cat;Domestic Long Hair;;Adoption
Ellie;Dog;Maltese;Poodle (Miniature);Adoption
Big Lots Black dog;Dog;Terrier;;Adoption
Gunner(CL);Dog;German Shepherd Dog;;Adoption
Schmidty;Cat;Domestic Medium Hair;;Adoption
Jiggs;Dog;Yorkshire Terrier Yorkie;;Adoption
Cameron;Cat;Domestic Medium Hair;;Adoption
Mobeetie;Dog;German Shepherd Dog;;Adoption
Susanna;Dog;Chihuahua;;Adoption
Bigelow;Dog;Labrador Retriever;Boxer;Adoption
Empire;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Chicago Fire;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Family Guy;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Alii;Dog;Poodle (Miniature);;Adoption
Supernatural;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Madame Secretary;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
The Flash;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Bob's Burgers;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Gotham;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
Lady;Dog;Norfolk Terrier;Yorkshire Terrier Yorkie;Adoption
Roco;Dog;Shar Pei;;Adoption
Ginger;Dog;Collie;Border Collie;Adoption
Izzy;Dog;Chihuahua;;Adoption
Kieras;Dog;Husky;;Adoption
Yearsley;Dog;Pit Bull Terrier;;Adoption
Blinkie;Dog;Shepherd;;Adoption
Jill;Dog;Beagle;;Adoption
Suijin;Cat;Siamese;;Adoption
Raijin;Cat;Siamese;;Adoption
